,FDP,GLP,EVP,Übrige,SP,Mitte,SVP,Grüne,EDU
957332,0.0,0.0,19.444444444444446,36.11111111111111,0.0,13.88888888888889,0.0,0.0,30.555555555555557
957349,0.0,5.555555555555555,5.555555555555555,38.88888888888889,0.0,16.666666666666664,11.11111111111111,0.0,22.22222222222222
957354,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,94.44444444444444,0.0,2.7777777777777777
957360,0.0,0.0,2.7777777777777777,8.333333333333332,47.22222222222222,0.0,0.0,41.66666666666667,0.0
957393,2.7777777777777777,0.0,0.0,0.0,0.0,2.7777777777777777,86.11111111111111,0.0,8.333333333333332
957430,11.11111111111111,13.88888888888889,11.11111111111111,8.333333333333332,0.0,36.11111111111111,5.555555555555555,0.0,13.88888888888889
957615,2.7777777777777777,11.11111111111111,13.88888888888889,38.88888888888889,2.7777777777777777,22.22222222222222,2.7777777777777777,2.7777777777777777,2.7777777777777777
957618,0.0,47.22222222222222,13.88888888888889,16.666666666666664,13.88888888888889,5.555555555555555,0.0,2.7777777777777777,0.0
957698,0.0,2.7777777777777777,11.11111111111111,27.77777777777778,0.0,30.555555555555557,2.7777777777777777,0.0,25.0
957749,22.22222222222222,16.666666666666664,2.7777777777777777,2.7777777777777777,0.0,30.555555555555557,25.0,0.0,0.0
957775,0.0,8.333333333333332,33.33333333333333,27.77777777777778,2.7777777777777777,27.77777777777778,0.0,0.0,0.0
957937,0.0,5.555555555555555,8.333333333333332,13.88888888888889,50.0,0.0,0.0,22.22222222222222,0.0
957969,80.55555555555556,0.0,0.0,2.7777777777777777,0.0,2.7777777777777777,13.88888888888889,0.0,0.0
958023,25.0,2.7777777777777777,5.555555555555555,11.11111111111111,0.0,27.77777777777778,16.666666666666664,2.7777777777777777,8.333333333333332
958135,0.0,13.88888888888889,11.11111111111111,8.333333333333332,2.7777777777777777,61.111111111111114,0.0,2.7777777777777777,0.0
958197,0.0,2.7777777777777777,2.7777777777777777,13.88888888888889,38.88888888888889,8.333333333333332,0.0,33.33333333333333,0.0
958203,2.7777777777777777,19.444444444444446,8.333333333333332,19.444444444444446,0.0,50.0,0.0,0.0,0.0
958215,47.22222222222222,19.444444444444446,5.555555555555555,5.555555555555555,0.0,22.22222222222222,0.0,0.0,0.0
958243,25.0,72.22222222222221,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0
958319,0.0,19.444444444444446,5.555555555555555,5.555555555555555,52.77777777777778,0.0,0.0,16.666666666666664,0.0
958376,0.0,16.666666666666664,25.0,13.88888888888889,2.7777777777777777,22.22222222222222,0.0,19.444444444444446,0.0
958526,2.7777777777777777,2.7777777777777777,11.11111111111111,30.555555555555557,0.0,8.333333333333332,2.7777777777777777,2.7777777777777777,38.88888888888889
958613,22.22222222222222,30.555555555555557,5.555555555555555,11.11111111111111,0.0,25.0,2.7777777777777777,0.0,2.7777777777777777
958644,83.33333333333334,2.7777777777777777,0.0,5.555555555555555,0.0,8.333333333333332,0.0,0.0,0.0
958662,0.0,27.77777777777778,5.555555555555555,0.0,19.444444444444446,2.7777777777777777,0.0,44.44444444444444,0.0
958705,0.0,13.88888888888889,16.666666666666664,0.0,19.444444444444446,33.33333333333333,0.0,16.666666666666664,0.0
958765,0.0,52.77777777777778,2.7777777777777777,5.555555555555555,0.0,38.88888888888889,0.0,0.0,0.0
958812,0.0,22.22222222222222,36.11111111111111,5.555555555555555,0.0,36.11111111111111,0.0,0.0,0.0
958819,0.0,16.666666666666664,13.88888888888889,25.0,13.88888888888889,25.0,0.0,5.555555555555555,0.0
958841,0.0,11.11111111111111,0.0,11.11111111111111,30.555555555555557,2.7777777777777777,0.0,44.44444444444444,0.0
958964,52.77777777777778,8.333333333333332,2.7777777777777777,2.7777777777777777,0.0,33.33333333333333,0.0,0.0,0.0
958986,0.0,0.0,5.555555555555555,11.11111111111111,19.444444444444446,0.0,0.0,63.888888888888886,0.0
959114,0.0,8.333333333333332,0.0,2.7777777777777777,58.333333333333336,5.555555555555555,0.0,25.0,0.0
959129,0.0,36.11111111111111,2.7777777777777777,16.666666666666664,8.333333333333332,13.88888888888889,0.0,22.22222222222222,0.0
959154,0.0,63.888888888888886,11.11111111111111,0.0,0.0,25.0,0.0,0.0,0.0
959226,0.0,19.444444444444446,13.88888888888889,8.333333333333332,36.11111111111111,2.7777777777777777,0.0,19.444444444444446,0.0
959241,0.0,0.0,0.0,5.555555555555555,33.33333333333333,0.0,0.0,61.111111111111114,0.0
959351,22.22222222222222,25.0,5.555555555555555,8.333333333333332,0.0,36.11111111111111,0.0,2.7777777777777777,0.0
959443,0.0,5.555555555555555,30.555555555555557,30.555555555555557,0.0,19.444444444444446,0.0,0.0,13.88888888888889
959546,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959568,0.0,22.22222222222222,19.444444444444446,13.88888888888889,16.666666666666664,19.444444444444446,0.0,8.333333333333332,0.0
959629,0.0,0.0,0.0,8.333333333333332,52.77777777777778,0.0,0.0,38.88888888888889,0.0
959648,0.0,11.11111111111111,22.22222222222222,36.11111111111111,0.0,30.555555555555557,0.0,0.0,0.0
959705,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,91.66666666666666,0.0,5.555555555555555
959763,2.7777777777777777,2.7777777777777777,25.0,0.0,2.7777777777777777,66.66666666666666,0.0,0.0,0.0
959798,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959817,0.0,5.555555555555555,2.7777777777777777,52.77777777777778,0.0,22.22222222222222,8.333333333333332,2.7777777777777777,5.555555555555555
959868,0.0,0.0,0.0,11.11111111111111,8.333333333333332,0.0,0.0,80.55555555555556,0.0
959929,0.0,5.555555555555555,11.11111111111111,8.333333333333332,38.88888888888889,2.7777777777777777,0.0,33.33333333333333,0.0
959972,11.11111111111111,0.0,2.7777777777777777,5.555555555555555,0.0,2.7777777777777777,72.22222222222221,0.0,5.555555555555555
960116,0.0,13.88888888888889,0.0,11.11111111111111,16.666666666666664,2.7777777777777777,0.0,55.55555555555556,0.0
960137,0.0,0.0,0.0,2.7777777777777777,86.11111111111111,2.7777777777777777,0.0,8.333333333333332,0.0
960140,0.0,0.0,0.0,13.88888888888889,44.44444444444444,0.0,0.0,41.66666666666667,0.0
960257,0.0,8.333333333333332,22.22222222222222,22.22222222222222,2.7777777777777777,33.33333333333333,2.7777777777777777,2.7777777777777777,5.555555555555555
960293,0.0,5.555555555555555,8.333333333333332,13.88888888888889,11.11111111111111,5.555555555555555,0.0,55.55555555555556,0.0
960351,13.88888888888889,0.0,0.0,2.7777777777777777,0.0,13.88888888888889,61.111111111111114,0.0,8.333333333333332
960375,33.33333333333333,19.444444444444446,8.333333333333332,5.555555555555555,0.0,30.555555555555557,2.7777777777777777,0.0,0.0
960409,0.0,8.333333333333332,2.7777777777777777,2.7777777777777777,33.33333333333333,0.0,0.0,52.77777777777778,0.0
960430,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960501,0.0,44.44444444444444,13.88888888888889,5.555555555555555,0.0,36.11111111111111,0.0,0.0,0.0
960525,0.0,0.0,0.0,44.44444444444444,0.0,0.0,36.11111111111111,0.0,19.444444444444446
960541,0.0,0.0,2.7777777777777777,8.333333333333332,47.22222222222222,0.0,0.0,41.66666666666667,0.0
960597,5.555555555555555,27.77777777777778,19.444444444444446,11.11111111111111,0.0,30.555555555555557,2.7777777777777777,2.7777777777777777,0.0
960617,0.0,13.88888888888889,2.7777777777777777,27.77777777777778,33.33333333333333,8.333333333333332,0.0,13.88888888888889,0.0
960672,0.0,2.7777777777777777,2.7777777777777777,5.555555555555555,16.666666666666664,0.0,0.0,72.22222222222221,0.0
960729,0.0,5.555555555555555,5.555555555555555,11.11111111111111,61.111111111111114,0.0,0.0,16.666666666666664,0.0
960835,0.0,94.44444444444444,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0
960896,91.66666666666666,5.555555555555555,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0
960918,0.0,0.0,0.0,16.666666666666664,25.0,0.0,0.0,58.333333333333336,0.0
960982,0.0,11.11111111111111,8.333333333333332,11.11111111111111,50.0,0.0,0.0,19.444444444444446,0.0
961023,0.0,0.0,0.0,5.555555555555555,0.0,0.0,75.0,0.0,19.444444444444446
961032,0.0,2.7777777777777777,0.0,22.22222222222222,0.0,0.0,19.444444444444446,0.0,55.55555555555556
961101,86.11111111111111,0.0,0.0,2.7777777777777777,0.0,5.555555555555555,5.555555555555555,0.0,0.0
961121,0.0,2.7777777777777777,0.0,0.0,80.55555555555556,0.0,0.0,16.666666666666664,0.0
961163,0.0,2.7777777777777777,8.333333333333332,8.333333333333332,52.77777777777778,5.555555555555555,0.0,22.22222222222222,0.0
961167,88.88888888888889,0.0,0.0,5.555555555555555,0.0,0.0,5.555555555555555,0.0,0.0
961179,0.0,0.0,8.333333333333332,38.88888888888889,0.0,5.555555555555555,13.88888888888889,0.0,33.33333333333333
961332,0.0,0.0,0.0,16.666666666666664,50.0,0.0,0.0,33.33333333333333,0.0
961365,0.0,5.555555555555555,11.11111111111111,58.333333333333336,2.7777777777777777,19.444444444444446,0.0,2.7777777777777777,0.0
961421,0.0,30.555555555555557,16.666666666666664,13.88888888888889,13.88888888888889,2.7777777777777777,0.0,22.22222222222222,0.0
961572,8.333333333333332,36.11111111111111,0.0,36.11111111111111,0.0,11.11111111111111,0.0,5.555555555555555,2.7777777777777777
961646,33.33333333333333,0.0,0.0,19.444444444444446,0.0,0.0,44.44444444444444,0.0,2.7777777777777777
961793,19.444444444444446,36.11111111111111,2.7777777777777777,13.88888888888889,0.0,16.666666666666664,8.333333333333332,2.7777777777777777,0.0
961910,2.7777777777777777,22.22222222222222,8.333333333333332,2.7777777777777777,0.0,63.888888888888886,0.0,0.0,0.0
961936,0.0,8.333333333333332,2.7777777777777777,0.0,63.888888888888886,5.555555555555555,0.0,19.444444444444446,0.0
961981,13.88888888888889,0.0,2.7777777777777777,0.0,0.0,8.333333333333332,61.111111111111114,0.0,13.88888888888889
962020,0.0,27.77777777777778,22.22222222222222,11.11111111111111,11.11111111111111,11.11111111111111,0.0,16.666666666666664,0.0
962178,33.33333333333333,0.0,0.0,5.555555555555555,0.0,0.0,61.111111111111114,0.0,0.0
962185,2.7777777777777777,88.88888888888889,2.7777777777777777,0.0,5.555555555555555,0.0,0.0,0.0,0.0
962204,0.0,8.333333333333332,30.555555555555557,36.11111111111111,0.0,11.11111111111111,0.0,13.88888888888889,0.0
962242,0.0,19.444444444444446,11.11111111111111,33.33333333333333,2.7777777777777777,27.77777777777778,0.0,2.7777777777777777,2.7777777777777777
962337,5.555555555555555,13.88888888888889,2.7777777777777777,13.88888888888889,0.0,55.55555555555556,5.555555555555555,2.7777777777777777,0.0
962367,2.7777777777777777,11.11111111111111,16.666666666666664,5.555555555555555,0.0,55.55555555555556,5.555555555555555,0.0,2.7777777777777777
962383,0.0,11.11111111111111,27.77777777777778,16.666666666666664,0.0,38.88888888888889,0.0,5.555555555555555,0.0
962595,0.0,0.0,0.0,8.333333333333332,16.666666666666664,0.0,0.0,75.0,0.0
962605,0.0,8.333333333333332,0.0,5.555555555555555,36.11111111111111,2.7777777777777777,0.0,47.22222222222222,0.0
962671,0.0,0.0,2.7777777777777777,13.88888888888889,25.0,0.0,0.0,58.333333333333336,0.0
962680,52.77777777777778,11.11111111111111,2.7777777777777777,11.11111111111111,0.0,19.444444444444446,0.0,2.7777777777777777,0.0
962706,0.0,80.55555555555556,2.7777777777777777,5.555555555555555,2.7777777777777777,5.555555555555555,0.0,2.7777777777777777,0.0
962769,44.44444444444444,2.7777777777777777,0.0,13.88888888888889,0.0,16.666666666666664,13.88888888888889,2.7777777777777777,5.555555555555555
962871,8.333333333333332,0.0,0.0,27.77777777777778,0.0,0.0,63.888888888888886,0.0,0.0
962880,2.7777777777777777,61.111111111111114,5.555555555555555,11.11111111111111,2.7777777777777777,11.11111111111111,0.0,5.555555555555555,0.0
962885,0.0,0.0,0.0,8.333333333333332,0.0,5.555555555555555,72.22222222222221,0.0,13.88888888888889
963256,0.0,8.333333333333332,25.0,19.444444444444446,0.0,44.44444444444444,0.0,2.7777777777777777,0.0
963288,0.0,52.77777777777778,11.11111111111111,8.333333333333332,2.7777777777777777,25.0,0.0,0.0,0.0
963293,0.0,13.88888888888889,5.555555555555555,11.11111111111111,8.333333333333332,0.0,0.0,61.111111111111114,0.0
963376,0.0,0.0,0.0,5.555555555555555,16.666666666666664,0.0,0.0,77.77777777777779,0.0
963553,0.0,5.555555555555555,2.7777777777777777,13.88888888888889,11.11111111111111,2.7777777777777777,0.0,63.888888888888886,0.0
963586,2.7777777777777777,0.0,0.0,25.0,0.0,2.7777777777777777,58.333333333333336,0.0,11.11111111111111
963645,5.555555555555555,0.0,0.0,5.555555555555555,0.0,2.7777777777777777,61.111111111111114,0.0,25.0
963647,0.0,2.7777777777777777,2.7777777777777777,5.555555555555555,66.66666666666666,5.555555555555555,0.0,16.666666666666664,0.0
963758,0.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,0.0,11.11111111111111
963946,0.0,0.0,5.555555555555555,5.555555555555555,44.44444444444444,2.7777777777777777,0.0,41.66666666666667,0.0
964138,5.555555555555555,0.0,13.88888888888889,13.88888888888889,0.0,47.22222222222222,2.7777777777777777,0.0,16.666666666666664
964251,0.0,8.333333333333332,19.444444444444446,13.88888888888889,13.88888888888889,41.66666666666667,0.0,2.7777777777777777,0.0
964337,0.0,2.7777777777777777,2.7777777777777777,2.7777777777777777,38.88888888888889,0.0,0.0,52.77777777777778,0.0
964384,0.0,0.0,8.333333333333332,5.555555555555555,0.0,66.66666666666666,0.0,0.0,19.444444444444446
964457,0.0,5.555555555555555,16.666666666666664,19.444444444444446,0.0,41.66666666666667,2.7777777777777777,2.7777777777777777,11.11111111111111
964463,5.555555555555555,0.0,0.0,8.333333333333332,0.0,5.555555555555555,58.333333333333336,0.0,22.22222222222222
964470,0.0,5.555555555555555,2.7777777777777777,22.22222222222222,22.22222222222222,11.11111111111111,0.0,36.11111111111111,0.0
964510,0.0,52.77777777777778,16.666666666666664,11.11111111111111,5.555555555555555,2.7777777777777777,0.0,11.11111111111111,0.0
964538,2.7777777777777777,8.333333333333332,8.333333333333332,41.66666666666667,0.0,30.555555555555557,0.0,0.0,8.333333333333332
964604,0.0,36.11111111111111,11.11111111111111,5.555555555555555,30.555555555555557,0.0,0.0,16.666666666666664,0.0
964691,2.7777777777777777,19.444444444444446,0.0,25.0,0.0,50.0,2.7777777777777777,0.0,0.0
964781,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964782,0.0,0.0,0.0,41.66666666666667,0.0,2.7777777777777777,36.11111111111111,0.0,19.444444444444446
964783,0.0,0.0,0.0,0.0,91.66666666666666,0.0,0.0,8.333333333333332,0.0
964789,0.0,2.7777777777777777,0.0,5.555555555555555,58.333333333333336,2.7777777777777777,0.0,30.555555555555557,0.0
964794,0.0,11.11111111111111,16.666666666666664,13.88888888888889,5.555555555555555,50.0,0.0,2.7777777777777777,0.0
964826,0.0,0.0,0.0,5.555555555555555,83.33333333333334,0.0,0.0,11.11111111111111,0.0
964827,0.0,2.7777777777777777,16.666666666666664,38.88888888888889,0.0,13.88888888888889,2.7777777777777777,5.555555555555555,19.444444444444446
964838,0.0,0.0,0.0,2.7777777777777777,77.77777777777779,0.0,0.0,19.444444444444446,0.0
964842,19.444444444444446,16.666666666666664,0.0,0.0,0.0,63.888888888888886,0.0,0.0,0.0
964911,0.0,22.22222222222222,8.333333333333332,5.555555555555555,11.11111111111111,36.11111111111111,0.0,16.666666666666664,0.0
964929,0.0,0.0,16.666666666666664,13.88888888888889,22.22222222222222,0.0,0.0,47.22222222222222,0.0
965009,2.7777777777777777,61.111111111111114,5.555555555555555,2.7777777777777777,0.0,27.77777777777778,0.0,0.0,0.0
965141,0.0,19.444444444444446,13.88888888888889,0.0,41.66666666666667,0.0,0.0,25.0,0.0
965165,0.0,16.666666666666664,16.666666666666664,33.33333333333333,2.7777777777777777,11.11111111111111,0.0,16.666666666666664,2.7777777777777777
965190,22.22222222222222,8.333333333333332,2.7777777777777777,8.333333333333332,0.0,38.88888888888889,13.88888888888889,0.0,5.555555555555555
965227,58.333333333333336,0.0,5.555555555555555,11.11111111111111,0.0,13.88888888888889,11.11111111111111,0.0,0.0
965424,0.0,16.666666666666664,16.666666666666664,27.77777777777778,0.0,36.11111111111111,0.0,0.0,2.7777777777777777
965434,0.0,5.555555555555555,0.0,8.333333333333332,27.77777777777778,47.22222222222222,0.0,11.11111111111111,0.0
965467,2.7777777777777777,0.0,0.0,8.333333333333332,0.0,0.0,50.0,0.0,38.88888888888889
965502,38.88888888888889,5.555555555555555,2.7777777777777777,22.22222222222222,0.0,13.88888888888889,8.333333333333332,2.7777777777777777,5.555555555555555
965534,0.0,0.0,0.0,8.333333333333332,5.555555555555555,0.0,0.0,86.11111111111111,0.0
965554,0.0,8.333333333333332,22.22222222222222,30.555555555555557,8.333333333333332,25.0,0.0,5.555555555555555,0.0
965573,0.0,0.0,0.0,16.666666666666664,19.444444444444446,0.0,0.0,63.888888888888886,0.0
965607,63.888888888888886,16.666666666666664,0.0,2.7777777777777777,0.0,5.555555555555555,11.11111111111111,0.0,0.0
965615,0.0,0.0,5.555555555555555,11.11111111111111,0.0,16.666666666666664,22.22222222222222,0.0,44.44444444444444
965638,0.0,0.0,2.7777777777777777,13.88888888888889,30.555555555555557,0.0,0.0,52.77777777777778,0.0
965639,0.0,0.0,0.0,5.555555555555555,72.22222222222221,0.0,0.0,22.22222222222222,0.0
965652,0.0,36.11111111111111,11.11111111111111,11.11111111111111,8.333333333333332,19.444444444444446,0.0,13.88888888888889,0.0
965682,22.22222222222222,8.333333333333332,2.7777777777777777,2.7777777777777777,0.0,61.111111111111114,0.0,2.7777777777777777,0.0
965775,0.0,30.555555555555557,5.555555555555555,8.333333333333332,25.0,30.555555555555557,0.0,0.0,0.0
965824,0.0,2.7777777777777777,0.0,11.11111111111111,19.444444444444446,0.0,0.0,66.66666666666666,0.0
965836,0.0,86.11111111111111,0.0,0.0,0.0,8.333333333333332,0.0,5.555555555555555,0.0
965861,0.0,16.666666666666664,16.666666666666664,0.0,44.44444444444444,11.11111111111111,0.0,11.11111111111111,0.0
965881,0.0,13.88888888888889,11.11111111111111,2.7777777777777777,30.555555555555557,2.7777777777777777,0.0,38.88888888888889,0.0
965908,0.0,0.0,0.0,5.555555555555555,94.44444444444444,0.0,0.0,0.0,0.0
965918,0.0,25.0,5.555555555555555,2.7777777777777777,30.555555555555557,2.7777777777777777,0.0,33.33333333333333,0.0
965984,30.555555555555557,0.0,0.0,8.333333333333332,0.0,2.7777777777777777,55.55555555555556,0.0,2.7777777777777777
966017,0.0,11.11111111111111,5.555555555555555,8.333333333333332,36.11111111111111,25.0,0.0,11.11111111111111,2.7777777777777777
966036,0.0,0.0,0.0,8.333333333333332,52.77777777777778,2.7777777777777777,0.0,36.11111111111111,0.0
966037,0.0,0.0,0.0,5.555555555555555,66.66666666666666,2.7777777777777777,0.0,25.0,0.0
966052,97.22222222222221,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0
966070,0.0,13.88888888888889,5.555555555555555,11.11111111111111,41.66666666666667,8.333333333333332,0.0,19.444444444444446,0.0
966087,2.7777777777777777,13.88888888888889,5.555555555555555,11.11111111111111,0.0,63.888888888888886,0.0,0.0,2.7777777777777777
966107,22.22222222222222,27.77777777777778,11.11111111111111,5.555555555555555,0.0,33.33333333333333,0.0,0.0,0.0
966140,0.0,66.66666666666666,5.555555555555555,5.555555555555555,5.555555555555555,13.88888888888889,0.0,2.7777777777777777,0.0
966157,0.0,75.0,16.666666666666664,2.7777777777777777,2.7777777777777777,2.7777777777777777,0.0,0.0,0.0
966169,0.0,0.0,2.7777777777777777,11.11111111111111,69.44444444444444,2.7777777777777777,0.0,13.88888888888889,0.0
966217,0.0,5.555555555555555,0.0,5.555555555555555,41.66666666666667,0.0,0.0,47.22222222222222,0.0
966404,0.0,0.0,0.0,19.444444444444446,5.555555555555555,0.0,0.0,75.0,0.0
966440,5.555555555555555,5.555555555555555,16.666666666666664,8.333333333333332,0.0,58.333333333333336,2.7777777777777777,2.7777777777777777,0.0
966478,2.7777777777777777,33.33333333333333,8.333333333333332,38.88888888888889,0.0,13.88888888888889,2.7777777777777777,0.0,0.0
966501,11.11111111111111,13.88888888888889,8.333333333333332,16.666666666666664,0.0,44.44444444444444,2.7777777777777777,0.0,2.7777777777777777
966522,0.0,41.66666666666667,16.666666666666664,5.555555555555555,5.555555555555555,25.0,0.0,5.555555555555555,0.0
967092,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,91.66666666666666,0.0,5.555555555555555
967147,5.555555555555555,36.11111111111111,0.0,5.555555555555555,0.0,50.0,0.0,2.7777777777777777,0.0
967162,0.0,0.0,0.0,11.11111111111111,22.22222222222222,0.0,0.0,66.66666666666666,0.0
967527,0.0,33.33333333333333,0.0,8.333333333333332,44.44444444444444,0.0,0.0,13.88888888888889,0.0
967555,0.0,11.11111111111111,13.88888888888889,41.66666666666667,0.0,25.0,0.0,0.0,8.333333333333332
967815,0.0,19.444444444444446,8.333333333333332,5.555555555555555,36.11111111111111,22.22222222222222,0.0,8.333333333333332,0.0
967831,2.7777777777777777,0.0,0.0,8.333333333333332,0.0,2.7777777777777777,44.44444444444444,0.0,41.66666666666667
967955,0.0,5.555555555555555,13.88888888888889,38.88888888888889,0.0,25.0,0.0,0.0,16.666666666666664
967981,0.0,8.333333333333332,30.555555555555557,19.444444444444446,25.0,0.0,0.0,16.666666666666664,0.0
968007,75.0,0.0,0.0,22.22222222222222,0.0,0.0,2.7777777777777777,0.0,0.0
968101,0.0,0.0,0.0,13.88888888888889,16.666666666666664,0.0,0.0,69.44444444444444,0.0
968176,2.7777777777777777,2.7777777777777777,13.88888888888889,27.77777777777778,0.0,47.22222222222222,0.0,2.7777777777777777,2.7777777777777777
968241,0.0,0.0,2.7777777777777777,2.7777777777777777,83.33333333333334,0.0,0.0,11.11111111111111,0.0
968275,0.0,72.22222222222221,5.555555555555555,2.7777777777777777,8.333333333333332,5.555555555555555,0.0,5.555555555555555,0.0
968285,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
968324,5.555555555555555,11.11111111111111,8.333333333333332,13.88888888888889,11.11111111111111,41.66666666666667,2.7777777777777777,5.555555555555555,0.0
968328,69.44444444444444,0.0,0.0,2.7777777777777777,0.0,2.7777777777777777,25.0,0.0,0.0
968360,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
968398,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
968432,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968504,0.0,2.7777777777777777,2.7777777777777777,13.88888888888889,47.22222222222222,2.7777777777777777,0.0,30.555555555555557,0.0
968513,0.0,0.0,0.0,8.333333333333332,52.77777777777778,0.0,0.0,38.88888888888889,0.0
968553,0.0,2.7777777777777777,0.0,11.11111111111111,66.66666666666666,0.0,0.0,19.444444444444446,0.0
968581,0.0,33.33333333333333,2.7777777777777777,16.666666666666664,16.666666666666664,25.0,0.0,5.555555555555555,0.0
968609,0.0,0.0,0.0,0.0,97.22222222222221,0.0,0.0,2.7777777777777777,0.0
968626,0.0,0.0,50.0,22.22222222222222,2.7777777777777777,25.0,0.0,0.0,0.0
968671,94.44444444444444,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0
968684,66.66666666666666,0.0,0.0,0.0,0.0,2.7777777777777777,30.555555555555557,0.0,0.0
968690,0.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,0.0,11.11111111111111
968694,0.0,0.0,22.22222222222222,47.22222222222222,0.0,8.333333333333332,0.0,2.7777777777777777,19.444444444444446
968706,0.0,13.88888888888889,30.555555555555557,5.555555555555555,25.0,2.7777777777777777,0.0,22.22222222222222,0.0
968709,30.555555555555557,44.44444444444444,0.0,2.7777777777777777,0.0,22.22222222222222,0.0,0.0,0.0
968740,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968744,0.0,0.0,0.0,13.88888888888889,27.77777777777778,0.0,0.0,58.333333333333336,0.0
968844,2.7777777777777777,63.888888888888886,13.88888888888889,11.11111111111111,0.0,2.7777777777777777,0.0,5.555555555555555,0.0
968852,0.0,5.555555555555555,16.666666666666664,5.555555555555555,0.0,72.22222222222221,0.0,0.0,0.0
968861,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
968914,0.0,25.0,11.11111111111111,2.7777777777777777,33.33333333333333,5.555555555555555,0.0,22.22222222222222,0.0
968954,0.0,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0.0,0.0,0.0
968955,0.0,16.666666666666664,5.555555555555555,13.88888888888889,13.88888888888889,8.333333333333332,0.0,41.66666666666667,0.0
969015,19.444444444444446,58.333333333333336,2.7777777777777777,2.7777777777777777,0.0,13.88888888888889,0.0,2.7777777777777777,0.0
969017,0.0,47.22222222222222,2.7777777777777777,8.333333333333332,22.22222222222222,2.7777777777777777,0.0,16.666666666666664,0.0
969197,0.0,66.66666666666666,0.0,5.555555555555555,11.11111111111111,13.88888888888889,0.0,2.7777777777777777,0.0
969227,0.0,2.7777777777777777,16.666666666666664,16.666666666666664,0.0,63.888888888888886,0.0,0.0,0.0
969237,0.0,11.11111111111111,22.22222222222222,36.11111111111111,5.555555555555555,8.333333333333332,0.0,16.666666666666664,0.0
969239,0.0,0.0,0.0,5.555555555555555,77.77777777777779,0.0,0.0,16.666666666666664,0.0
969448,5.555555555555555,91.66666666666666,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0
969463,72.22222222222221,2.7777777777777777,2.7777777777777777,2.7777777777777777,0.0,13.88888888888889,5.555555555555555,0.0,0.0
969497,0.0,2.7777777777777777,2.7777777777777777,5.555555555555555,47.22222222222222,2.7777777777777777,0.0,38.88888888888889,0.0
969531,0.0,5.555555555555555,19.444444444444446,8.333333333333332,0.0,63.888888888888886,2.7777777777777777,0.0,0.0
969690,0.0,2.7777777777777777,8.333333333333332,16.666666666666664,13.88888888888889,0.0,0.0,58.333333333333336,0.0
969843,0.0,8.333333333333332,47.22222222222222,16.666666666666664,8.333333333333332,19.444444444444446,0.0,0.0,0.0
969851,0.0,0.0,0.0,0.0,86.11111111111111,0.0,0.0,13.88888888888889,0.0
969885,0.0,0.0,0.0,19.444444444444446,30.555555555555557,0.0,0.0,50.0,0.0
969891,2.7777777777777777,0.0,25.0,19.444444444444446,0.0,38.88888888888889,0.0,0.0,13.88888888888889
969899,0.0,5.555555555555555,11.11111111111111,16.666666666666664,0.0,61.111111111111114,0.0,0.0,5.555555555555555
969907,0.0,0.0,11.11111111111111,11.11111111111111,0.0,77.77777777777779,0.0,0.0,0.0
969909,2.7777777777777777,11.11111111111111,22.22222222222222,22.22222222222222,0.0,41.66666666666667,0.0,0.0,0.0
969941,0.0,86.11111111111111,0.0,2.7777777777777777,0.0,11.11111111111111,0.0,0.0,0.0
969975,8.333333333333332,0.0,8.333333333333332,5.555555555555555,0.0,77.77777777777779,0.0,0.0,0.0
970057,0.0,36.11111111111111,16.666666666666664,5.555555555555555,5.555555555555555,33.33333333333333,0.0,2.7777777777777777,0.0
970084,97.22222222222221,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970087,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
970180,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,94.44444444444444,0.0,2.7777777777777777
970205,0.0,41.66666666666667,13.88888888888889,2.7777777777777777,11.11111111111111,5.555555555555555,0.0,25.0,0.0
